,date,open,close,min,max,bullish
2475,20100324.0,6041.5,6042.0,5970.5,6055.0,0
2476,20100325.0,6048.0,6103.5,6046.5,6147.0,1
2477,20100326.0,6129.5,6132.5,6106.5,6143.5,0
2478,20100329.0,6156.0,6165.5,6134.5,6180.5,1
2479,20100330.0,6190.0,6170.0,6142.0,6214.0,0
2480,20100331.0,6142.5,6163.5,6115.0,6174.5,0
2481,20100401.0,6189.0,6226.0,6188.0,6249.0,1
2482,20100406.0,6256.5,6272.0,6220.5,6272.0,0
2483,20100407.0,6255.5,6221.0,6200.0,6263.5,0
2484,20100408.0,6204.5,6219.5,6143.0,6223.0,0
2485,20100409.0,6226.0,6259.0,6223.0,6264.0,1
2486,20100412.0,6297.0,6266.0,6229.0,6298.0,0
2487,20100413.0,6238.5,6259.0,6205.0,6263.0,0
2488,20100414.0,6272.0,6299.0,6256.5,6313.0,1
2489,20100415.0,6297.5,6304.0,6256.0,6316.5,1
2490,20100416.0,6267.5,6198.0,6168.0,6310.0,0
2491,20100419.0,6166.5,6194.0,6139.5,6201.0,0
2492,20100420.0,6198.5,6273.0,6178.0,6274.0,1
2493,20100421.0,6283.5,6249.5,6223.0,6286.0,0
2494,20100422.0,6233.5,6223.0,6145.5,6293.0,0
2495,20100423.0,6199.0,6290.0,6174.5,6294.0,1
2496,20100426.0,6321.5,6323.5,6304.0,6347.0,1
2497,20100427.0,6335.0,6135.0,6111.0,6339.0,0
2498,20100428.0,6145.5,6103.5,6032.5,6169.0,0
2499,20100429.0,6125.5,6165.0,6082.0,6171.5,1
2500,20100430.0,6162.5,6100.0,6089.0,6218.0,0
2501,20100503.0,6132.0,6185.0,6093.5,6207.5,1
2502,20100504.0,6183.0,6033.0,5997.5,6206.0,0
2503,20100505.0,6030.5,5964.5,5941.0,6039.0,0
2504,20100506.0,5939.0,5765.0,5557.0,6018.0,0
2505,20100507.0,5798.5,5706.0,5659.0,5908.5,0
2506,20100510.0,5896.0,6002.0,5869.5,6020.0,1
2507,20100511.0,5931.0,6047.0,5912.0,6096.0,1
2508,20100512.0,6042.5,6216.5,6006.5,6226.0,1
2509,20100513.0,6250.5,6214.0,6200.0,6280.0,1
2510,20100514.0,6235.5,6095.5,6016.5,6237.5,0
2511,20100517.0,6028.5,6123.0,6011.5,6156.0,1
2512,20100518.0,6151.5,6110.5,6096.0,6187.0,1
2513,20100519.0,6109.5,6024.0,5960.0,6128.0,0
2514,20100520.0,6021.0,5808.0,5782.0,6047.5,0
2515,20100521.0,5837.5,5846.0,5688.0,5873.0,0
2516,20100524.0,5852.0,5757.0,5733.5,5872.5,0
2517,20100525.0,5639.0,5749.0,5608.0,5749.0,1
2518,20100526.0,5744.5,5695.5,5695.5,5830.0,1
2519,20100527.0,5800.5,5970.0,5797.0,5974.0,1
2520,20100528.0,5971.5,5925.0,5890.5,5982.0,0
2521,20100531.0,5936.5,5968.0,5931.5,5996.0,1
2522,20100601.0,5939.5,5900.0,5832.0,6013.0,1
2523,20100602.0,5927.0,6036.0,5868.0,6040.0,1
2524,20100603.0,6075.0,6077.5,6028.5,6104.5,0
2525,20100604.0,6080.0,5898.0,5865.0,6115.5,0
2526,20100607.0,5859.5,5856.5,5852.0,5956.0,1
2527,20100608.0,5926.5,5904.0,5798.5,5928.0,0
2528,20100609.0,5903.0,5920.0,5833.0,5995.0,1
2529,20100610.0,5959.5,6075.0,5924.0,6090.0,1
2530,20100611.0,6080.5,6083.5,5982.5,6086.5,0
2531,20100614.0,6107.0,6091.0,6071.0,6138.5,1
2532,20100615.0,6082.0,6209.0,6078.0,6224.0,1
2533,20100616.0,6203.5,6208.0,6143.0,6214.5,0
2534,20100617.0,6183.5,6231.0,6166.5,6243.5,1
2535,20100618.0,6232.0,6222.0,6193.5,6263.5,0
2536,20100621.0,6335.5,6260.0,6232.0,6337.0,0
2537,20100622.0,6267.0,6221.0,6200.0,6302.5,1
2538,20100623.0,6230.0,6227.0,6184.0,6279.0,0
2539,20100624.0,6241.5,6129.0,6102.0,6242.5,0
2540,20100625.0,6133.0,6097.5,6046.0,6157.5,0
2541,20100628.0,6101.0,6135.5,6065.0,6177.0,1
2542,20100629.0,6075.0,5957.0,5932.5,6078.0,0
2543,20100630.0,5982.0,5909.0,5902.5,6009.0,0
2544,20100701.0,5891.0,5896.5,5833.0,5962.0,0
2545,20100702.0,5902.5,5831.0,5805.0,5947.0,0
2546,20100705.0,5861.0,5826.5,5813.5,5872.0,0
2547,20100706.0,5857.5,5915.0,5846.5,6002.5,1
2548,20100707.0,5895.5,6049.0,5853.0,6053.5,1
2549,20100708.0,6032.0,6070.0,6010.5,6079.0,1
2550,20100709.0,6075.0,6102.5,6044.0,6105.0,0
2551,20100712.0,6085.5,6094.0,6066.0,6126.5,0
2552,20100713.0,6083.0,6202.0,6079.0,6207.5,1
2553,20100714.0,6230.0,6210.0,6166.0,6232.0,0
2554,20100715.0,6192.5,6182.5,6132.0,6264.5,0
2555,20100716.0,6171.5,6036.0,6015.0,6212.0,0
2556,20100719.0,6042.5,6048.0,5999.0,6091.0,0
2557,20100720.0,6046.0,6028.0,5911.5,6055.0,0
2558,20100721.0,6018.0,5967.5,5944.5,6067.5,0
2559,20100722.0,5976.5,6144.0,5967.0,6154.5,1
2560,20100723.0,6142.0,6195.0,6116.0,6199.5,1
2561,20100726.0,6207.5,6208.0,6135.5,6209.0,0
2562,20100727.0,6223.0,6216.0,6194.5,6259.0,0
2563,20100728.0,6235.5,6181.5,6151.5,6254.0,0
2564,20100729.0,6204.0,6131.0,6092.0,6249.5,0
2565,20100730.0,6128.5,6167.0,6063.0,6190.0,1
2566,20100802.0,6191.5,6302.0,6186.0,6310.0,1
2567,20100803.0,6287.0,6306.0,6270.5,6318.0,1
2568,20100804.0,6294.0,6350.5,6267.5,6376.5,1
2569,20100805.0,6337.0,6357.0,6324.0,6387.5,1
2570,20100806.0,6368.5,6320.0,6247.5,6391.5,0
2571,20100809.0,6333.0,6365.0,6320.5,6374.0,1
2572,20100810.0,6323.0,6327.0,6250.5,6338.5,0
2573,20100811.0,6232.0,6155.5,6144.0,6238.5,0
2574,20100812.0,6143.5,6130.0,6100.5,6178.0,0
2575,20100813.0,6165.5,6113.0,6071.0,6174.0,0
2576,20100816.0,6135.5,6121.0,6063.5,6159.0,0
2577,20100817.0,6135.0,6198.5,6125.5,6219.5,1
2578,20100818.0,6185.0,6188.0,6157.0,6220.0,0
2579,20100819.0,6212.5,6070.0,6053.5,6233.5,0
2580,20100820.0,6076.0,6020.0,5990.0,6100.0,0
2581,20100823.0,6018.0,6005.0,5996.5,6057.0,0
2582,20100824.0,5973.5,5934.5,5870.5,5979.0,0
2583,20100825.0,5930.0,5933.5,5836.5,5957.5,0
2584,20100826.0,5940.5,5875.0,5872.0,5952.0,0
2585,20100827.0,5899.0,5980.0,5845.0,5980.0,1
2586,20100830.0,5977.0,5887.0,5880.0,5978.0,0
2587,20100831.0,5830.0,5910.0,5829.5,5936.0,1
2588,20100901.0,5938.0,6078.0,5876.0,6088.5,1
2589,20100902.0,6078.0,6104.0,6052.5,6109.0,1
2590,20100903.0,6097.5,6150.0,6087.5,6179.5,1
2591,20100906.0,6164.0,6158.0,6142.0,6167.0,0
2592,20100907.0,6136.0,6109.0,6082.0,6139.0,0
2593,20100908.0,6098.5,6147.0,6063.0,6182.0,1
2594,20100909.0,6149.0,6191.0,6132.5,6234.5,1
2595,20100910.0,6191.5,6213.0,6185.0,6226.0,1
2596,20100913.0,6271.0,6258.0,6232.0,6293.0,0
2597,20100914.0,6265.0,6265.0,6231.0,6290.0,1
2598,20100915.0,6281.0,6275.0,6228.5,6288.5,0
2599,20100916.0,6261.0,6268.5,6232.0,6282.0,0
2600,20100917.0,6315.0,6224.0,6193.5,6332.0,0
2601,20100920.0,6234.0,6316.0,6227.5,6327.5,1
2602,20100921.0,6292.5,6283.5,6275.0,6349.5,1
2603,20100922.0,6308.0,6238.5,6201.5,6308.0,0
2604,20100923.0,6257.0,6164.5,6136.5,6274.0,0
2605,20100924.0,6174.0,6323.0,6152.5,6323.0,1
2606,20100927.0,6323.0,6286.0,6280.5,6333.0,0
2607,20100928.0,6273.5,6294.0,6205.0,6322.0,1
2608,20100929.0,6307.0,6250.0,6230.0,6336.5,0
2609,20100930.0,6224.5,6236.0,6213.0,6348.0,1
2610,20101001.0,6252.5,6234.0,6195.0,6304.0,0
2611,20101004.0,6220.0,6150.0,6118.5,6222.5,0
2612,20101005.0,6149.0,6257.5,6125.0,6271.5,1
2613,20101006.0,6260.0,6274.5,6250.0,6299.0,1
2614,20101007.0,6289.5,6284.0,6242.5,6332.5,0
2615,20101008.0,6275.5,6309.5,6245.0,6314.0,1
2616,20101011.0,6309.0,6313.5,6295.0,6335.0,1
2617,20101012.0,6283.0,6333.5,6230.0,6341.5,1
2618,20101013.0,6352.0,6435.5,6343.0,6466.5,1
2619,20101014.0,6463.0,6473.5,6450.5,6494.5,1
2620,20101015.0,6491.0,6518.0,6447.0,6523.5,0
2621,20101018.0,6472.0,6551.0,6471.0,6561.5,1
2622,20101019.0,6526.0,6486.0,6463.0,6556.0,0
2623,20101020.0,6488.0,6539.5,6471.0,6546.5,1
2624,20101021.0,6521.5,6597.0,6514.0,6631.5,1
2625,20101022.0,6604.5,6630.0,6595.5,6633.0,1
2626,20101025.0,6663.0,6644.5,6635.0,6678.5,0
2627,20101026.0,6641.5,6642.0,6588.0,6656.0,0
2628,20101027.0,6602.0,6602.5,6562.5,6639.0,0
2629,20101028.0,6609.5,6608.0,6585.0,6657.5,0
2630,20101029.0,6591.5,6625.0,6578.0,6640.0,1
2631,20101101.0,6661.0,6604.0,6565.5,6680.0,0
2632,20101102.0,6604.5,6684.0,6603.0,6684.0,1
2633,20101103.0,6679.0,6666.0,6608.5,6693.5,0
2634,20101104.0,6675.5,6757.0,6674.5,6766.5,1
2635,20101105.0,6751.0,6767.0,6720.0,6786.0,1
2636,20101108.0,6753.5,6776.0,6735.5,6776.0,1
2637,20101109.0,6745.0,6771.0,6743.0,6818.5,1
2638,20101110.0,6777.0,6764.0,6690.0,6791.0,0
2639,20101111.0,6757.0,6753.0,6708.0,6761.5,0
2640,20101112.0,6662.5,6719.0,6625.5,6767.5,1
2641,20101115.0,6711.0,6785.0,6685.0,6820.5,1
2642,20101116.0,6767.5,6671.0,6654.5,6776.5,0
2643,20101117.0,6663.5,6708.0,6660.0,6714.0,1
2644,20101118.0,6769.0,6845.0,6759.5,6845.0,1
2645,20101119.0,6845.5,6873.0,6798.5,6873.0,0
2646,20101122.0,6896.5,6847.5,6797.0,6907.5,0
2647,20101123.0,6794.0,6724.0,6711.5,6833.0,0
2648,20101124.0,6743.0,6846.0,6703.5,6854.5,1
2649,20101125.0,6840.0,6877.0,6825.0,6889.5,1
2650,20101126.0,6852.0,6841.0,6781.5,6875.0,0
2651,20101129.0,6869.0,6747.5,6687.0,6910.5,0
2652,20101130.0,6733.0,6702.0,6660.5,6766.5,0
2653,20101201.0,6745.5,6887.0,6739.0,6889.5,1
2654,20101202.0,6896.5,6964.0,6843.0,6967.5,1
2655,20101203.0,6948.5,6971.0,6916.5,6980.0,1
2656,20101206.0,6964.5,6957.0,6927.5,6976.5,0
2657,20101207.0,6975.0,6987.0,6962.5,7043.5,1
2658,20101208.0,6981.0,6986.0,6957.0,7014.5,0
2659,20101209.0,7018.5,6985.0,6946.5,7022.5,0
2660,20101210.0,6991.0,7022.0,6974.0,7028.5,1
2661,20101213.0,7027.0,7019.0,7018.0,7046.0,1
2662,20101214.0,7025.5,7028.0,7012.0,7038.0,0
2663,20101215.0,7005.5,7005.5,6964.5,7031.5,1
2664,20101216.0,7015.0,7026.5,6990.0,7035.0,1
2665,20101217.0,7056.5,7018.0,6997.0,7061.5,0
2666,20101220.0,7015.5,7045.0,7011.5,7086.5,1
2667,20101221.0,7069.0,7100.0,7059.0,7105.5,1
2668,20101222.0,7095.5,7095.5,7084.0,7102.0,0
2669,20101223.0,7096.5,7079.0,7057.0,7098.0,0
2670,20101227.0,7071.5,6995.5,6915.0,7075.5,0
2671,20101228.0,6994.5,6989.0,6971.0,7004.0,0
2672,20101229.0,7005.0,7003.5,6996.5,7024.0,0
2673,20110103.0,6986.5,6985.0,6977.0,7042.5,1
2674,20110104.0,6992.0,6990.0,6963.0,7038.0,0
2675,20110105.0,6978.0,6968.0,6852.5,6981.0,0
2676,20110106.0,6958.0,6991.5,6957.5,7059.0,1
2677,20110107.0,6988.5,6968.0,6934.0,7022.5,0
2678,20110110.0,6941.0,6874.5,6842.5,6952.0,0
2679,20110111.0,6893.5,6954.0,6867.0,6959.5,1
2680,20110112.0,6965.0,7095.0,6964.5,7097.0,1
2681,20110113.0,7085.0,7057.5,7045.5,7094.0,0
2682,20110114.0,7061.0,7105.0,7023.0,7110.5,1
2683,20110117.0,7080.5,7088.0,7063.5,7095.0,1
2684,20110118.0,7104.0,7158.0,7103.0,7165.0,1
2685,20110119.0,7173.5,7095.0,7073.0,7175.0,0
2686,20110120.0,7077.0,7061.5,7015.5,7095.0,0
2687,20110121.0,7054.0,7085.5,7033.0,7131.5,1
2688,20110124.0,7081.0,7104.5,7010.5,7104.5,0
2689,20110125.0,7105.0,7086.0,7053.5,7113.5,0
2690,20110126.0,7102.0,7145.5,7095.0,7169.5,1
2691,20110127.0,7134.0,7180.0,7122.5,7189.0,1
2692,20110128.0,7161.5,7100.0,7080.0,7184.5,0
2693,20110131.0,7103.5,7107.0,7041.0,7116.0,0
2694,20110201.0,7136.0,7199.5,7113.0,7205.0,1
2695,20110202.0,7207.0,7190.5,7166.5,7228.0,0
2696,20110203.0,7185.0,7219.5,7152.5,7222.5,1
2697,20110204.0,7215.5,7231.5,7192.0,7236.0,0
2698,20110207.0,7231.0,7284.0,7218.5,7295.0,1
2699,20110208.0,7281.5,7341.0,7277.5,7341.0,1
2700,20110209.0,7323.5,7345.0,7318.5,7358.0,1
2701,20110210.0,7324.5,7356.0,7275.0,7360.0,1
2702,20110211.0,7328.5,7398.5,7287.0,7403.5,1
2703,20110214.0,7412.5,7418.0,7384.5,7429.0,0
2704,20110215.0,7399.5,7401.0,7382.0,7427.0,1
2705,20110216.0,7421.0,7434.5,7406.0,7443.5,1
2706,20110217.0,7430.5,7412.0,7368.0,7439.0,0
2707,20110218.0,7423.5,7424.5,7383.5,7430.5,1
2708,20110221.0,7417.5,7333.5,7315.5,7448.0,0
2709,20110222.0,7297.0,7270.5,7252.0,7356.5,1
2710,20110223.0,7306.5,7173.5,7149.0,7316.0,0
2711,20110224.0,7126.0,7130.0,7083.5,7161.5,0
2712,20110225.0,7154.0,7185.5,7131.5,7203.5,1
2713,20110228.0,7170.5,7293.0,7151.5,7309.5,1
2714,20110301.0,7320.5,7168.5,7168.5,7360.5,0
2715,20110302.0,7172.0,7188.0,7125.5,7207.0,1
2716,20110303.0,7227.5,7275.0,7192.0,7297.5,1
2717,20110304.0,7258.0,7177.0,7130.0,7315.0,0
2718,20110307.0,7145.0,7161.5,7129.5,7274.0,1
2719,20110308.0,7203.0,7175.0,7072.0,7226.5,0
2720,20110309.0,7183.5,7130.0,7109.5,7220.0,0
2721,20110310.0,7078.5,7025.0,7023.0,7111.5,0
2722,20110311.0,6980.5,7006.0,6967.0,7018.0,1
2723,20110314.0,6892.0,6895.0,6848.0,6949.0,0
2724,20110315.0,6670.0,6625.5,6483.5,6717.5,0
2725,20110316.0,6722.5,6431.0,6412.5,6733.0,0
2726,20110317.0,6560.0,6656.0,6515.0,6692.5,1
2727,20110318.0,6737.5,6670.5,6644.0,6784.5,0
2728,20110321.0,6827.5,6842.5,6801.0,6849.0,0
2729,20110322.0,6837.5,6808.0,6785.5,6846.0,0
2730,20110323.0,6764.5,6834.0,6738.5,6840.0,1
2731,20110324.0,6821.5,6979.0,6806.0,6980.0,1
2732,20110325.0,6995.5,6977.5,6940.0,7006.0,0
2733,20110328.0,6950.5,6939.0,6935.0,7003.5,1
2734,20110329.0,6970.5,6980.0,6885.0,6980.0,0
2735,20110330.0,7030.0,7083.0,7022.5,7091.0,1
2736,20110331.0,7085.5,7090.0,7056.0,7100.5,1
2737,20110401.0,7103.5,7194.0,7103.5,7213.5,1
2738,20110404.0,7201.5,7206.0,7182.0,7220.0,0
2739,20110405.0,7194.5,7198.0,7148.0,7217.0,1
2740,20110406.0,7224.0,7238.5,7175.5,7262.5,1
2741,20110407.0,7230.0,7221.5,7192.5,7261.0,0
2742,20110408.0,7236.0,7214.0,7189.0,7253.0,0
2743,20110411.0,7235.0,7215.0,7173.5,7245.0,0
2744,20110412.0,7155.5,7128.0,7109.0,7200.5,0
2745,20110413.0,7152.0,7183.5,7143.5,7222.5,1
2746,20110414.0,7173.0,7183.5,7114.0,7205.0,0
2747,20110415.0,7184.0,7208.5,7160.5,7212.0,1
2748,20110418.0,7188.0,7072.0,7009.0,7189.0,0
2749,20110419.0,7065.0,7079.0,7043.5,7098.0,1
2750,20110420.0,7141.5,7280.0,7140.5,7281.5,1
2751,20110421.0,7312.5,7327.5,7293.0,7334.5,0
2752,20110426.0,7300.5,7387.0,7291.5,7393.0,1
2753,20110427.0,7386.0,7465.0,7373.5,7479.0,1
2754,20110428.0,7470.5,7513.0,7442.5,7516.0,1
2755,20110429.0,7495.5,7548.5,7484.0,7548.5,1
2756,20110502.0,7592.5,7527.5,7518.0,7624.0,0
2757,20110503.0,7540.5,7501.0,7469.5,7545.5,0
2758,20110504.0,7512.5,7407.5,7378.5,7561.5,0
2759,20110505.0,7426.5,7375.0,7309.0,7443.5,0
2760,20110506.0,7399.0,7424.5,7378.0,7519.0,1
2761,20110509.0,7472.0,7450.0,7390.5,7502.0,0
2762,20110510.0,7447.5,7538.0,7434.5,7547.0,1
2763,20110511.0,7547.0,7479.5,7450.0,7579.5,0
2764,20110512.0,7448.5,7498.0,7366.0,7504.5,0
2765,20110513.0,7496.0,7383.0,7356.5,7519.5,0
2766,20110516.0,7356.5,7346.5,7292.5,7411.5,1
2767,20110517.0,7361.0,7298.5,7251.5,7377.5,0
2768,20110518.0,7331.5,7348.0,7268.0,7350.0,0
2769,20110519.0,7359.5,7390.0,7321.0,7429.0,1
2770,20110520.0,7379.5,7255.5,7232.5,7417.5,0
2771,20110523.0,7154.0,7120.0,7107.0,7173.0,0
2772,20110524.0,7135.5,7138.5,7125.0,7209.0,1
2773,20110525.0,7084.0,7185.5,7077.0,7207.5,1
2774,20110526.0,7209.5,7171.5,7091.0,7221.5,0
2775,20110527.0,7186.5,7163.5,7117.5,7211.0,0
2776,20110530.0,7164.0,7175.0,7150.5,7209.0,1
2777,20110531.0,7237.0,7337.0,7235.0,7337.5,1
2778,20110601.0,7323.0,7138.0,7131.0,7323.0,0
2779,20110602.0,7158.0,7107.0,7069.5,7161.0,0
2780,20110603.0,7105.5,7116.0,7023.0,7148.5,1
2781,20110606.0,7094.5,7042.0,7042.0,7128.5,0
2782,20110607.0,7097.5,7068.0,7068.0,7152.0,1
2783,20110608.0,7076.0,7042.5,6992.5,7092.0,0
2784,20110609.0,7057.0,7177.0,7035.5,7192.5,1
2785,20110610.0,7153.0,7073.0,7046.0,7185.0,0
2786,20110613.0,7085.0,7077.0,7042.0,7125.5,1
2787,20110614.0,7155.5,7204.0,7151.5,7234.0,1
2788,20110615.0,7183.5,7088.0,7072.0,7203.5,0
2789,20110616.0,7076.5,7096.0,7016.5,7118.5,1
2790,20110617.0,7114.0,7183.0,7062.5,7253.0,1
2791,20110620.0,7118.0,7189.0,7086.0,7195.0,1
2792,20110621.0,7223.0,7321.5,7202.0,7339.0,1
2793,20110622.0,7314.0,7283.0,7276.0,7337.0,0
2794,20110623.0,7264.5,7230.0,7143.0,7267.5,0
2795,20110624.0,7243.5,7133.5,7121.0,7298.0,0
2796,20110627.0,7124.0,7156.0,7101.5,7171.5,1
2797,20110628.0,7167.0,7232.5,7098.0,7233.5,1
2798,20110629.0,7249.5,7324.5,7247.0,7345.0,1
2799,20110630.0,7333.5,7406.0,7309.0,7415.5,1
2800,20110701.0,7399.5,7469.0,7380.0,7477.0,1
2801,20110704.0,7458.5,7462.5,7438.5,7474.0,1
2802,20110705.0,7451.5,7460.0,7446.5,7499.0,1
2803,20110706.0,7467.5,7470.0,7419.0,7474.5,0
2804,20110707.0,7488.5,7513.5,7464.0,7540.0,1
2805,20110708.0,7526.0,7447.5,7411.0,7547.0,0
2806,20110711.0,7379.5,7225.0,7209.5,7384.5,0
2807,20110712.0,7141.5,7160.5,7014.5,7225.0,0
2808,20110713.0,7194.5,7243.5,7180.0,7301.5,1
2809,20110714.0,7230.0,7197.5,7176.0,7290.0,1
2810,20110715.0,7201.0,7254.0,7157.0,7274.0,1
2811,20110718.0,7191.0,7148.0,7106.5,7192.5,0
2812,20110719.0,7168.5,7248.0,7157.5,7256.5,1
2813,20110720.0,7263.5,7238.0,7182.5,7282.0,0
2814,20110721.0,7263.0,7331.5,7156.5,7344.5,1
2815,20110722.0,7359.5,7355.0,7281.5,7366.5,0
2816,20110725.0,7289.0,7363.0,7274.5,7384.5,1
2817,20110726.0,7382.0,7349.0,7317.5,7399.0,0
2818,20110727.0,7339.0,7203.0,7203.0,7362.0,0
2819,20110728.0,7182.0,7144.0,7125.5,7221.0,1
2820,20110729.0,7120.5,7145.0,7078.5,7206.5,1
2821,20110801.0,7287.0,6975.5,6860.0,7296.5,0
2822,20110802.0,6916.0,6716.0,6714.5,6950.0,0
2823,20110803.0,6722.0,6710.0,6551.5,6797.5,0
2824,20110804.0,6747.5,6270.0,6257.5,6750.5,0
2825,20110805.0,6186.5,6341.0,6125.0,6449.5,1
2826,20110808.0,6152.5,5718.5,5717.5,6283.5,0
2827,20110809.0,5878.0,6020.0,5497.5,6034.5,0
2828,20110810.0,6114.5,5632.0,5541.0,6119.0,0
2829,20110811.0,5800.0,5863.5,5491.5,5951.5,0
2830,20110812.0,5795.5,6018.0,5680.0,6067.5,1
2831,20110815.0,6082.0,6080.0,6010.5,6112.0,0
2832,20110816.0,5963.5,5957.5,5851.5,6050.0,1
2833,20110817.0,5942.0,5916.5,5875.0,6023.0,1
2834,20110818.0,5854.0,5603.0,5533.5,5898.0,0
2835,20110819.0,5584.5,5423.5,5346.0,5598.0,0
2836,20110822.0,5418.5,5445.5,5410.0,5595.0,1
2837,20110823.0,5538.0,5628.0,5453.0,5639.0,0
2838,20110824.0,5574.5,5708.0,5515.5,5747.0,1
2839,20110825.0,5735.0,5530.5,5419.0,5779.5,0
2840,20110826.0,5576.0,5575.0,5405.0,5592.0,0
2841,20110829.0,5643.0,5713.0,5588.0,5718.5,1
2842,20110830.0,5717.0,5656.5,5572.0,5731.5,0
2843,20110831.0,5670.0,5760.0,5648.5,5872.5,1
2844,20110901.0,5786.0,5666.0,5638.0,5797.5,0
2845,20110902.0,5640.5,5521.0,5493.0,5650.0,0
2846,20110905.0,5417.5,5235.5,5206.5,5426.0,0
2847,20110906.0,5249.5,5264.0,5152.0,5335.0,0
2848,20110907.0,5336.0,5450.0,5277.0,5454.0,1
2849,20110908.0,5410.0,5347.5,5307.5,5474.0,1
2850,20110909.0,5366.5,5154.5,5140.5,5402.5,0
2851,20110912.0,5037.0,5149.0,4962.0,5149.0,1
2852,20110913.0,5180.0,5193.5,4963.0,5224.5,0
2853,20110914.0,5101.5,5415.0,5099.5,5450.5,1
2854,20110915.0,5399.0,5582.0,5373.5,5582.0,1
2855,20110916.0,5599.5,5612.0,5531.5,5679.0,0
2856,20110919.0,5452.0,5470.0,5370.0,5507.0,0
2857,20110920.0,5391.0,5515.0,5380.0,5589.0,1
2858,20110921.0,5576.5,5346.0,5346.0,5579.0,0
2859,20110922.0,5279.0,5173.0,5107.5,5299.0,0
2860,20110923.0,5231.0,5218.5,4980.0,5242.0,0
2861,20110926.0,5125.0,5424.0,5117.0,5425.5,1
2862,20110927.0,5525.0,5588.0,5490.0,5683.5,1
2863,20110928.0,5580.0,5510.0,5496.0,5711.5,0
2864,20110929.0,5559.0,5654.5,5540.5,5715.5,1
2865,20110930.0,5607.5,5446.0,5427.0,5616.5,0
2866,20111003.0,5334.5,5267.5,5267.0,5448.5,1
2867,20111004.0,5299.0,5340.0,5132.0,5344.0,0
2868,20111005.0,5350.5,5510.0,5272.0,5524.5,1
2869,20111006.0,5518.0,5682.0,5464.0,5689.5,1
2870,20111007.0,5658.5,5660.0,5613.5,5759.0,1
2871,20111010.0,5723.0,5877.5,5660.5,5884.5,1
2872,20111011.0,5839.0,5869.0,5783.0,5894.0,1
2873,20111012.0,5860.0,5985.5,5807.0,6038.5,1
2874,20111013.0,5973.5,5968.0,5885.0,6046.0,0
2875,20111014.0,5948.5,6009.5,5895.0,6048.0,1
2876,20111017.0,6028.5,5834.5,5821.0,6091.0,0
2877,20111018.0,5799.0,5969.5,5756.0,5998.0,1
2878,20111019.0,5926.0,5860.5,5844.0,5988.5,0
2879,20111020.0,5831.5,5795.5,5754.0,5925.0,0
2880,20111021.0,5803.0,5987.5,5776.0,5995.0,1
2881,20111024.0,6027.5,6058.5,5944.0,6078.0,1
2882,20111025.0,6026.5,6018.0,5966.0,6169.0,1
2883,20111026.0,6052.5,6070.0,5958.0,6155.0,0
2884,20111027.0,6240.5,6425.5,6203.0,6442.0,1
2885,20111028.0,6383.0,6370.0,6313.5,6440.0,0
2886,20111031.0,6304.5,6104.5,6098.0,6314.5,0
2887,20111101.0,5964.0,5881.0,5767.5,5964.5,0
2888,20111102.0,5921.5,5945.0,5816.0,5999.0,1
2889,20111103.0,5834.5,6162.0,5826.0,6202.0,1
2890,20111104.0,6175.5,6005.0,5932.0,6181.5,0
2891,20111107.0,5908.5,5995.0,5837.5,6034.5,1
2892,20111108.0,5955.0,6075.0,5937.5,6093.5,1
2893,20111109.0,6051.0,5753.0,5733.0,6063.0,0
2894,20111110.0,5712.5,5887.0,5710.5,5939.5,1
2895,20111111.0,5888.5,6055.5,5856.5,6070.5,1
2896,20111114.0,6102.0,5954.0,5924.5,6119.5,0
2897,20111115.0,5928.0,5958.0,5817.5,6018.0,1
2898,20111116.0,5899.5,5845.0,5835.0,6036.0,1
2899,20111117.0,5877.5,5798.5,5760.0,5927.0,0
2900,20111118.0,5799.5,5792.0,5771.5,5904.0,1
2901,20111121.0,5778.0,5624.0,5590.0,5778.0,0
2902,20111122.0,5660.5,5555.0,5535.5,5685.0,0
2903,20111123.0,5491.5,5454.0,5454.0,5592.5,0
2904,20111124.0,5520.0,5448.0,5400.5,5567.0,0
2905,20111125.0,5441.5,5462.5,5366.0,5532.0,1
2906,20111128.0,5586.0,5726.0,5567.0,5757.5,1
2907,20111129.0,5728.0,5790.0,5692.0,5829.0,1
2908,20111130.0,5740.5,6117.5,5726.5,6134.5,1
2909,20111201.0,6091.0,6051.5,6017.5,6116.5,0
2910,20111202.0,6132.5,6052.5,6046.5,6175.0,0
2911,20111205.0,6147.5,6087.0,6053.5,6175.0,0
2912,20111206.0,6027.5,6060.0,6007.5,6098.0,1
2913,20111207.0,6120.5,6063.5,5919.5,6138.5,0
2914,20111208.0,6052.5,5829.5,5815.5,6080.5,0
2915,20111209.0,5805.0,6029.0,5802.5,6029.0,1
2916,20111212.0,5948.5,5798.0,5759.0,5954.0,0
2917,20111213.0,5808.0,5720.5,5700.0,5854.5,0
2918,20111214.0,5742.0,5695.5,5669.5,5772.0,0
2919,20111215.0,5713.0,5729.0,5679.0,5797.0,1
2920,20111216.0,5777.0,5675.0,5659.0,5783.0,0
2921,20111219.0,5659.0,5628.0,5625.0,5786.0,1
2922,20111220.0,5664.0,5885.0,5643.5,5888.0,1
2923,20111221.0,5917.0,5831.0,5773.0,5976.0,0
2924,20111222.0,5840.5,5886.5,5826.5,5895.0,1
2925,20111223.0,5918.5,5907.5,5851.5,5923.5,0
